Chromosome,Pos,Region,Mdiff,Q-value,Gene ID,Gene symbol,Gene name
NC_027308.1,84964430,Intron,20.38,3.6E-12,106612254,glra1,glycine receptor alpha 1
NC_027314.1,96359529,Intron,23.42,3.8E-12,106572839,LOC106572839,proline synthase co-transcribed bacterial homolog protein-like
NC_027319.1,19131063,Exon,25.68,3.9E-12,106579950,LOC106579950,myotubularin-related protein 3-like
NC_027308.1,127950531,Intron,-29.38,3.9E-12,106613191,LOC106613191,roundabout homolog 2-like
NC_027310.1,21862290,Flanks,20.83,4.0E-12,106562265,LOC106562265,C-type lectin domain family 18 member A-like
NC_027306.1,39522985,Flanks,-26.19,4.0E-12,106609276,fbxo18,F-box DNA helicase 1
NC_027300.1,128923790,P6K,-27.09,4.2E-12,106566868,LOC106566868,WW domain-binding protein 1-like
NC_027309.1,86815604,Flanks,20.08,4.2E-12,106561247,adm2,adrenomedullin 2
NC_027309.1,68940746,Exon,-23.76,4.2E-12,106561036,LOC106561036,protein FAM19A5-like
NC_027300.1,58203431,Flanks,-21.59,4.3E-12,106606998,LOC106606998,cyclic GMP-AMP synthase-like
NC_027315.1,39576811,P1K,-22.45,4.3E-12,106573556,LOC106573556,cystinosin-like
NC_027313.1,38789882,P6K,-27.36,4.4E-12,106569538,LOC106569538,fizzy-related protein homolog
NC_027311.1,68482827,Intron,-21.83,4.4E-12,106565828,LOC106565828,"FYVE, RhoGEF and PH domain-containing protein 5-like"
NC_027321.1,14249355,Intron,23.73,4.4E-12,106582854,LOC106582854,forkhead box protein P1-B-like
NC_027310.1,19124135,Intron,-24.34,4.4E-12,106562084,LOC106562084,nuclear mitotic apparatus protein 1-like
NC_027321.1,17196051,Intron,-20.2,4.5E-12,106582920,LOC106582920,inositol hexakisphosphate kinase 2-like
NC_027321.1,6179843,Intron,22.12,4.5E-12,106582683,LOC106582683,protein kish-B-like
NC_027326.1,30168719,Flanks,-20.29,4.6E-12,106588939,col1a2,collagen type I alpha 2 chain
NC_027305.1,60265762,Intron,21.39,4.6E-12,100380824,uckl1,uridine-cytidine kinase 1-like 1
NC_027311.1,39663644,Intron,27.0,4.6E-12,106565256,LOC106565256,probable peptidyl-tRNA hydrolase 2
NC_027314.1,39146871,Exon,22.77,4.6E-12,106571714,LOC106571714,nesprin-2-like
NC_027318.1,49475998,P6K,-23.34,4.8E-12,106579029,LOC106579029,delta-1-pyrroline-5-carboxylate synthase-like
NC_027305.1,65320285,Intron,22.56,5.0E-12,106607986,LOC106607986,uronyl 2-sulfotransferase-like
NC_027312.1,65449153,Intron,-25.65,5.1E-12,106567733,LOC106567733,protein turtle homolog B-like
NC_027300.1,150491519,Intron,20.29,5.4E-12,106571656,LOC106571656,peptidyl-glycine alpha-amidating monooxygenase B-like
NC_027311.1,71026924,P1K,23.59,5.5E-12,106565767,LOC106565767,transcription factor E3-like
NC_027305.1,41213082,Intron,28.24,5.5E-12,106607479,LOC106607479,oxysterol-binding protein-related protein 7-like
NC_027320.1,44930393,Flanks,-25.55,5.5E-12,106582391,LOC106582391,receptor activity-modifying protein 1-like
NC_027326.1,29200492,Intron,-26.29,5.6E-12,106588895,LOC106588895,potassium voltage-gated channel subfamily KQT member 4-like
NC_027323.1,8090440,P6K,-20.36,5.7E-12,106585152,ptch1,patched 1
NC_027309.1,94442023,Exon,-22.19,5.7E-12,106561426,LOC106561426,pleckstrin homology domain-containing family G member 7-like
NC_027324.1,7082394,Exon,-28.81,5.8E-12,106586071,LOC106586071,ras-related protein Rab-31-like
NC_027318.1,6934205,Flanks,25.86,5.8E-12,106578360,nhlrc2,NHL repeat containing 2
NC_027305.1,74058633,Flanks,-24.03,5.9E-12,106608107,LOC106608107,uncharacterized LOC106608107
NC_027321.1,57167239,Flanks,25.24,5.9E-12,100195739,sec13,"SEC13 homolog, nuclear pore and COPII coat complex component"
NC_027328.1,13324456,Intron,39.17,6.0E-12,106590169,LOC106590169,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 3-like
NC_027308.1,25331009,P6K,-22.71,6.1E-12,106610966,wdr89,WD repeat domain 89
NC_027304.1,36263253,Intron,-23.28,6.2E-12,106604826,LOC106604826,dedicator of cytokinesis protein 2-like
NC_027306.1,30659963,Intron,-20.52,6.2E-12,106609154,LOC106609154,WAS/WASL-interacting protein family member 3-like
NC_027303.1,43713952,Flanks,-23.77,6.2E-12,106603313,LOC106603313,rho GTPase-activating protein 20-like
NC_027328.1,25862364,Exon,22.66,6.2E-12,106590434,LOC106590434,spermatogenesis-associated protein 13-like
NC_027314.1,98191443,Intron,28.05,6.3E-12,106572894,gpr157,G protein-coupled receptor 157
NC_027316.1,7344670,Intron,-24.5,6.3E-12,106575210,LOC106575210,double-stranded RNA-specific editase 1-like
NC_027313.1,4698594,Intron,-22.04,6.8E-12,106568657,LOC106568657,PEX5-related protein-like
NC_027305.1,71616846,Intron,22.62,7.2E-12,106608140,"MAM domain-containing glycosylphosphatidylinositol anchor protein 2-like, transcript variant X3",MAM domain-containing glycosylphosphatidylinositol anchor protein 2-like
NC_027305.1,38402004,Intron,-20.05,7.3E-12,100194587,LOC100194587,"protein phosphatase 1, regulatory (inhibitor) subunit 1b-like"
NC_027303.1,20457684,Intron,23.54,7.5E-12,106602774,LOC106602774,protein NLRC3-like
NC_027310.1,50061688,P6K,21.22,7.6E-12,106563008,LOC106563008,SEC14-like protein 3
NC_027301.1,43855890,Flanks,24.84,7.8E-12,106585555,LOC106585555,glial fibrillary acidic protein-like
NC_027315.1,22959270,Intron,-23.55,7.9E-12,106573509,LOC106573509,SH3 and multiple ankyrin repeat domains protein 3-like
NC_027302.1,40003085,Exon,-21.62,7.9E-12,106600485,LOC106600485,G protein-activated inward rectifier potassium channel 3-like
NC_027308.1,60627985,Intron,-20.98,8.3E-12,106611655,LOC106611655,catenin delta-1-like
NC_027301.1,62413798,P6K,-25.08,8.4E-12,106591736,LOC106591736,zinc finger matrin-type protein 4-like
NC_027302.1,19253128,Intron,22.25,8.6E-12,106599503,LOC106599503,partitioning defective 3 homolog
NC_027303.1,66080874,Intron,-26.85,8.8E-12,106603768,st3gal4,"ST3 beta-galactoside alpha-2,3-sialyltransferase 4"
NC_027308.1,133097363,Flanks,-24.59,8.9E-12,106613251,LOC106613251,ventricular zone-expressed PH domain-containing protein-like
NC_027307.1,366754,Intron,22.4,8.9E-12,106609880,LOC106609880,ATP-binding cassette sub-family A member 1-like
NC_027308.1,118254952,Intron,23.72,9.0E-12,106612967,LOC106612967,kin of IRRE-like protein 3
NC_027304.1,30045097,P6K,23.24,9.4E-12,106604649,LOC106604649,calcium-binding protein 2-like
NC_027322.1,1102196,Flanks,23.62,9.5E-12,106583886,LOC106583886,V-type proton ATPase 16 kDa proteolipid subunit
NC_027300.1,54944849,P6K,-26.16,9.8E-12,106606107,LOC106606107,multimerin-2-like
NC_027303.1,33993946,Exon,28.42,9.9E-12,106602987,LOC106602987,neurexin-2-like
NC_027312.1,29709346,Intron,20.88,9.9E-12,106566948,LOC106566948,tyrosine-protein phosphatase non-receptor type 11-like
NC_027311.1,36661059,Exon,-22.62,9.9E-12,106565291,ubiquitin-conjugating enzyme E2 C-like,ubiquitin-conjugating enzyme E2 C-like
NC_027316.1,12869245,Intron,-21.19,1.0E-11,106575315,LOC106575315,multidrug resistance-associated protein 4-like
NC_027300.1,70675031,Intron,26.35,1.0E-11,106608394,LOC106608394,zinc finger MIZ domain-containing protein 1-like
NC_027317.1,8065747,Flanks,20.8,1.0E-11,106576918,LOC106576918,homeobox protein vent1-like
NC_027303.1,64654935,P1K,26.08,1.0E-11,100194680,lig3,DNA ligase 3
NC_027314.1,21210565,Intron,-28.74,1.1E-11,106571127,LOC106571127,kinesin-like protein KIF26A
NC_027323.1,21938591,Intron,20.98,1.1E-11,106585538,LOC106585538,angiopoietin-related protein 2-like
NC_027305.1,57380698,Intron,30.31,1.1E-11,106607780,LOC106607780,protein FAM184A-like
NC_027306.1,14451729,Intron,20.52,1.1E-11,106608614,LOC106608614,Kv channel-interacting protein 4-like
NC_027300.1,69263031,Intron,25.07,1.1E-11,100194795,Zinc transporter 6,Zinc transporter 6
NC_027319.1,9028713,Flanks,-24.7,1.3E-11,106580144,fam81b,family with sequence similarity 81 member B
NW_012347368.1,16970,Intron,21.47,1.3E-11,106591898,LOC106591898,protein FAM111A-like
NC_027309.1,39780881,P6K,-22.02,1.3E-11,106560428,LOC106560428,excitatory amino acid transporter 5-like
NC_027314.1,51971284,Intron,-24.38,1.3E-11,106571832,adgb,androglobin
NC_027308.1,128292563,Intron,21.96,1.3E-11,106613191,LOC106613191,roundabout homolog 2-like
NC_027314.1,75920624,Intron,-25.54,1.4E-11,106572014,LOC106572014,heat shock protein beta-7-like
NC_027301.1,41239936,P6K,22.45,1.4E-11,106586164,LOC106586164,striatin-like
NC_027306.1,28868923,Intron,25.13,1.4E-11,106609080,LOC106609080,collagen alpha-1(XXV) chain-like
NC_027309.1,85502194,Intron,-21.37,1.4E-11,106561204,LOC106561204,semaphorin-3ab-like
NC_027300.1,29116734,Intron,-24.98,1.4E-11,106600539,LOC106600539,gamma-aminobutyric acid receptor subunit beta-1-like
NC_027309.1,10805938,Intron,-26.15,1.5E-11,106613530,LOC106613530,obscurin-like
NC_027314.1,74030170,Intron,32.35,1.5E-11,106572060,LOC106572060,contactin-3-like
NC_027305.1,53350560,Intron,-25.14,1.5E-11,106607718,bach2,BTB domain and CNC homolog 2
NC_027319.1,52818721,Intron,21.08,1.6E-11,106580942,LOC106580942,schwannomin-interacting protein 1
NC_027309.1,74354070,Intron,20.5,1.6E-11,106560967,LOC106560967,protein lin-54 homolog
NC_027317.1,11021933,Flanks,-21.12,1.7E-11,106576743,LOC106576743,peripherin-2-like
NC_027312.1,24533538,Intron,22.87,1.7E-11,106566884,nphp4,nephrocystin 4
NC_027311.1,75549757,Intron,23.61,1.7E-11,106565969,LOC106565969,ski oncogene-like
NC_027327.1,10628522,Intron,24.25,1.7E-11,106589457,cacna1g,calcium voltage-gated channel subunit alpha1 G
NC_027312.1,67764892,P6K,-25.99,1.7E-11,106567716,LOC106567716,E3 ubiquitin-protein ligase rififylin-like
NC_027308.1,18906180,Flanks,-20.49,1.7E-11,100380864,LOC100380864,"KH domain-containing, RNA-binding, signal transduction-associated protein 1"
NC_027301.1,41070180,Flanks,20.96,1.7E-11,106586364,LOC106586364,opsin-5-like
NC_027315.1,31966509,Flanks,20.41,1.8E-11,106573705,LOC106573705,zinc finger protein 423
NC_027317.1,65791940,P6K,25.46,1.8E-11,106578063,LOC106578063,serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit beta isoform-like
NC_027310.1,13871123,Intron,-20.3,2.0E-11,106562040,LOC106562040,neural-cadherin-like
NC_027302.1,62812538,Exon,20.47,2.0E-11,106601146,LOC106601146,heparan sulfate glucosamine 3-O-sulfotransferase 2-like
NC_027314.1,58393182,Intron,-20.12,2.0E-11,106571869,LOC106571869,proline-rich transmembrane protein 3-like
NC_027323.1,2006426,Intron,-21.02,2.0E-11,106584907,ccdc60,coiled-coil domain containing 60
NW_012348139.1,12351,Exon,23.25,2.1E-11,106592397,LOC106592397,protein FAM83G-like
NC_027308.1,7581386,Intron,-31.37,2.2E-11,106610664,LOC106610664,peptide methionine sulfoxide reductase MsrA 1-like
NC_027305.1,59947699,Intron,-23.95,2.4E-11,106607833,LOC106607833,protein stum homolog
NC_027300.1,155734250,Flanks,21.12,2.4E-11,106572437,LOC106572437,pollen-specific leucine-rich repeat extensin-like protein 1
NC_027316.1,45446204,Exon,-20.94,2.5E-11,106576314,LOC106576314,putative ferric-chelate reductase 1
NC_027308.1,74739184,P6K,24.91,2.5E-11,106611966,immt,inner membrane mitochondrial protein
NC_027325.1,22463942,Intron,27.12,2.6E-11,106587394,LOC106587394,furin-1-like
NC_027302.1,3784783,Intron,-24.58,2.6E-11,106596771,LOC106596771,receptor-type tyrosine-protein phosphatase mu-like
NC_027327.1,8608039,P6K,-27.56,2.7E-11,106589430,LOC106589430,neurotrypsin-like
NC_027305.1,74058606,Flanks,-22.54,2.7E-11,106608107,LOC106608107,uncharacterized LOC106608107
NC_027312.1,78809004,Flanks,-22.93,2.7E-11,106567850,cchcr1,coiled-coil alpha-helical rod protein 1
NC_027318.1,7285984,Intron,-20.77,2.7E-11,106578362,LOC106578362,"pro-neuregulin-3, membrane-bound isoform-like"
NC_027310.1,14843098,Flanks,31.7,2.8E-11,106562057,LOC106562057,B-cadherin-like
NC_027309.1,20809401,Exon,24.44,2.8E-11,100196527,LOC100196527,SH2 domain-containing adapter protein D
NC_027306.1,14083379,Intron,23.11,3.0E-11,106608616,LOC106608616,peroxisome proliferator-activated receptor gamma coactivator 1-alpha-like
NC_027302.1,83771377,Flanks,-27.05,3.0E-11,106601858,transcription factor Sox-8-like,transcription factor Sox-8-like
NC_027314.1,15403958,Flanks,-20.35,3.0E-11,106571041,LOC106571041,"dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial-like"
NC_027318.1,50565278,Intron,-20.3,3.0E-11,106579321,LOC106579321,unconventional myosin-Id-like
NC_027328.1,1961771,Intron,-24.49,3.0E-11,106590020,LOC106590020,MAGUK p55 subfamily member 7-like
NC_027311.1,21125128,Intron,-22.75,3.1E-11,106564646,LOC106564646,rab11 family-interacting protein 4A-like
NC_027309.1,13013992,Intron,24.4,3.2E-11,106613575,LOC106613575,ephrin-A2-like
NC_027308.1,77760233,Exon,-26.85,3.3E-11,106612116,psd2,pleckstrin and Sec7 domain containing 2
NC_027321.1,16929215,Flanks,24.13,3.3E-11,106582912,LOC106582912,cadherin-4-like
NC_027300.1,97322712,Flanks,21.38,3.4E-11,106611907,LOC106611907,G-protein coupled receptor family C group 5 member C-like
NC_027319.1,19997681,Intron,-23.7,3.4E-11,106579922,LOC106579922,E3 ubiquitin-protein ligase DTX1-like
NC_027308.1,44551690,P6K,-22.08,3.5E-11,100510783,pro-opiomelanocortin A1,pro-opiomelanocortin A1
NC_027327.1,11377407,Exon,-23.91,3.5E-11,106589472,LOC106589472,RING finger protein unkempt homolog
NC_027315.1,12455274,P1K,26.6,3.6E-11,106573211,LOC106573211,F-box/LRR-repeat protein 14-like
NC_027315.1,22872093,Intron,22.88,3.8E-11,106573509,LOC106573509,SH3 and multiple ankyrin repeat domains protein 3-like
NC_027328.1,11669196,Exon,25.12,3.8E-11,100195795,methyltransferase NSUN6,methyltransferase NSUN6
NC_027311.1,40560680,Intron,27.51,3.8E-11,100195708,bin2,Bridging integrator 2
NC_027303.1,6894318,Flanks,-24.94,3.9E-11,106602299,LOC106602299,group XIIA secretory phospholipase A2-like
NC_027314.1,34933800,P6K,-27.79,3.9E-11,106571418,pex3,peroxisomal biogenesis factor 3
NC_027300.1,117143229,Exon,-24.94,3.9E-11,106563413,LOC106563413,SH3 domain-binding protein 2-like
NC_027303.1,80095717,Exon,20.94,3.9E-11,106604026,neurobeachin-like,neurobeachin-like
NC_027324.1,48895163,Flanks,-31.51,4.0E-11,106586910,LOC106586910,zinc finger CCCH domain-containing protein 15-like
NC_027302.1,8849187,Flanks,20.87,4.0E-11,106598075,LOC106598075,sialoadhesin-like
NC_027328.1,8705141,Flanks,-20.56,4.1E-11,106590089,LOC106590089,protein phosphatase 1 regulatory subunit 3G-like
NC_027305.1,60265731,Intron,21.2,4.1E-11,100380824,uckl1,uridine-cytidine kinase 1-like 1
NC_027327.1,36674780,P1K,-22.9,4.2E-11,106589968,LOC106589968,butyrophilin subfamily 1 member A1-like
NC_027300.1,4498704,Exon,-24.76,4.2E-11,106602745,LOC106602745,uncharacterized LOC106602745
NC_027319.1,9941529,Intron,26.95,4.2E-11,106580141,LOC106580141,EGF-like repeat and discoidin I-like domain-containing protein 3
NC_027302.1,69059297,P6K,-20.35,4.2E-11,100196393,Macrophage inflammatory protein 2-alpha,Macrophage inflammatory protein 2-alpha
NC_027315.1,47051834,Intron,26.98,4.4E-11,106574075,LOC106574075,nuclear factor 1 A-type-like
NC_027311.1,38306354,Intron,21.26,4.4E-11,106565279,LOC106565279,N-terminal EF-hand calcium-binding protein 1-like
NC_027300.1,41380421,Exon,-22.81,4.5E-11,106603506,LOC106603506,nesprin-1-like
NC_027317.1,4850044,Flanks,20.33,4.5E-11,106576847,LOC106576847,growth/differentiation factor 10-like
NC_027303.1,45541900,Flanks,23.56,4.5E-11,106603374,LOC106603374,protein FAM76B
NC_027308.1,54872808,Flanks,20.63,4.6E-11,106611573,LOC106611573,dynactin subunit 1-like
NC_027309.1,12807691,Intron,-22.49,4.6E-11,106613573,LOC106613573,calcium/calmodulin-dependent protein kinase type IV-like
NC_027308.1,16418985,Flanks,25.25,4.6E-11,106610799,pax1,paired box 1
NC_027300.1,118780418,P6K,-20.58,4.7E-11,106563985,LOC106563985,transcription factor RFX3-like
NC_027300.1,53654706,Intron,-26.04,4.7E-11,106605759,LOC106605759,E3 ubiquitin-protein ligase UBR2-like
NC_027316.1,19251759,Exon,-33.85,4.9E-11,106575578,LOC106575578,uncharacterized LOC106575578
NC_027317.1,17464007,Intron,28.04,4.9E-11,106577087,LOC106577087,prokineticin receptor 2-like
NC_027301.1,41465207,Intron,20.48,4.9E-11,106586139,LOC106586139,complement C3-like
NC_027315.1,9804119,Intron,20.8,4.9E-11,106573253,LOC106573253,protein HOS4-like
NC_027312.1,60132714,Intron,-33.22,4.9E-11,106567565,LOC106567565,rho guanine nucleotide exchange factor 12-like
NC_027303.1,68908754,Intron,-22.86,4.9E-11,106603823,LOC106603823,follistatin-related protein 4-like
NC_027314.1,32750907,Intron,-23.46,5.0E-11,106571378,LOC106571378,protein FAM184A-like
NC_027308.1,107247895,Intron,-22.28,5.0E-11,106612562,LOC106612562,MDS1 and EVI1 complex locus protein EVI1-like
NC_027303.1,31663740,Intron,-26.52,5.1E-11,106602916,LOC106602916,collagen alpha-1(XXIII) chain-like
NC_027311.1,25344176,Intron,21.2,5.1E-11,106564882,LOC106564882,protein kinase C alpha type
NC_027311.1,80099347,Flanks,23.51,5.2E-11,106566012,LOC106566012,protein kinase C and casein kinase substrate in neurons protein 1-like
NC_027328.1,12975945,Exon,-38.44,5.2E-11,106590162,LOC106590162,transcriptional regulator Myc
NC_027315.1,59996728,Intron,-26.37,5.2E-11,106574338,LOC106574338,neural cell adhesion molecule 2-like
NC_027301.1,17680950,Intron,22.42,5.3E-11,106579405,LOC106579405,cyclin-dependent kinase 14
NC_027320.1,44762834,Flanks,-25.23,5.6E-11,106582388,LOC106582388,uncharacterized LOC106582388
NC_027315.1,26684151,Intron,20.51,5.6E-11,106573489,LOC106573489,FERM domain-containing protein 5
NC_027311.1,60942311,Flanks,-20.09,5.6E-11,106565626,klhdc8a,kelch domain containing 8A
NC_027302.1,59028449,Flanks,-26.1,5.7E-11,106600977,LOC106600977,histone acetyltransferase KAT2A
NC_027300.1,148716352,Intron,-20.14,5.7E-11,106571288,pde4d,phosphodiesterase 4D
NC_027302.1,49729276,Intron,24.9,5.8E-11,106600682,cramp1,cramped chromatin regulator homolog 1
NC_027323.1,32697343,Intron,24.59,5.8E-11,106585783,LOC106585783,fibrinogen C domain-containing protein 1-like
NC_027323.1,18433373,Intron,-21.08,5.9E-11,106585622,LOC106585622,phosphatidylinositol transfer protein beta isoform-like
NC_027303.1,74756970,Exon,-20.08,6.4E-11,106603922,tenm2,teneurin transmembrane protein 2
NC_027303.1,65917252,P1K,-20.01,6.4E-11,106603773,LOC106603773,leucine-rich repeat-containing protein 32-like
NC_027303.1,54022035,Exon,-22.37,6.5E-11,106603608,LOC106603608,matrix metalloproteinase-28-like
NC_027327.1,5014230,Intron,30.12,6.7E-11,106589361,LOC106589361,uncharacterized LOC106589361
NC_027313.1,76165347,Flanks,23.38,6.7E-11,106570447,LOC106570447,gamma-aminobutyric acid type B receptor subunit 2-like
NC_027308.1,27986758,Intron,-25.88,6.8E-11,106611118,LOC106611118,syntaxin-binding protein 6-like
NC_027316.1,37612147,Exon,22.52,6.8E-11,100380855,LOC100380855,nicotinamide phosphoribosyltransferase
NC_027306.1,44553732,Intron,-28.69,6.9E-11,106609397,LOC106609397,fatty acyl-CoA reductase 1-like
NC_027326.1,21160103,Intron,22.53,6.9E-11,106588717,LOC106588717,thrombospondin type-1 domain-containing protein 7A-like
NC_027318.1,72388630,Intron,-24.77,7.0E-11,106579657,LOC106579657,receptor-type tyrosine-protein phosphatase mu-like
NC_027300.1,1334872,P6K,-31.55,7.1E-11,100316613,LOC100316613,interferon promoter stimulating protein 1
NC_027326.1,8321434,Intron,20.49,7.1E-11,106588461,LOC106588461,microtubule-actin cross-linking factor 1-like
NC_027319.1,38679374,Flanks,31.59,7.2E-11,106580606,LOC106580606,AP-2 complex subunit sigma-like
NC_027306.1,43015274,Intron,-20.77,7.3E-11,106609434,LOC106609434,poly [ADP-ribose] polymerase 12-like
NC_027319.1,50684825,P6K,27.8,7.4E-11,106580875,rasa2,RAS p21 protein activator 2
NC_027318.1,21254548,Intron,-22.33,7.5E-11,106578565,LOC106578565,cadherin-12-like
