Chromosome,Pos,Region,Mdiff,Q-value,Gene ID,Gene symbol,Gene name
NC_027310.1,51195006,P6K,23.97,2.3E-12,106562942,ankra2,ankyrin repeat family A member 2
NC_027312.1,29920238,Intron,23.08,2.3E-12,106566949,LOC106566949,agrin-like
NC_027309.1,49197001,Flanks,27.06,2.3E-12,106560606,LOC106560606,"phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1-like"
NC_027314.1,32750918,Intron,22.79,2.3E-12,106571378,LOC106571378,protein FAM184A-like
NC_027301.1,60146949,Exon,25.24,2.4E-12,106591303,LOC106591303,MORN repeat-containing protein 4-like
NC_027300.1,131179353,Intron,-22.41,2.4E-12,106566361,sfswap,splicing factor SWAP
NC_027300.1,147556189,Exon,-21.44,2.4E-12,100136908,nkcc1a,Na/K/2Cl co-transporter
NC_027325.1,2369828,Intron,27.78,2.4E-12,106586976,LOC106586976,uncharacterized LOC106586976
NC_027305.1,57380698,Intron,32.27,2.5E-12,106607780,LOC106607780,protein FAM184A-like
NC_027302.1,40003108,Exon,23.33,2.5E-12,106600485,LOC106600485,G protein-activated inward rectifier potassium channel 3-like
NC_027308.1,113885499,P6K,22.09,2.6E-12,106612793,LOC106612793,dual specificity protein phosphatase 14-like
NC_027312.1,33430702,Flanks,22.24,2.6E-12,106567013,LOC106567013,adenylate cyclase type 6-like
NC_027305.1,51454120,P1K,-21.96,2.6E-12,106607675,cebpz,CCAAT enhancer binding protein zeta
NC_027312.1,95626353,Exon,-28.19,2.7E-12,106568385,LOC106568385,LIM/homeobox protein Lhx6-like
NC_027300.1,145217836,Intron,-20.58,2.7E-12,106569988,LOC106569988,protein FAM102A-like
NC_027321.1,42976378,Intron,-24.47,2.7E-12,106583433,LOC106583433,interferon-induced protein 44-like
NC_027312.1,45522236,Intron,20.08,2.7E-12,106567375,LOC106567375,sterile alpha motif domain-containing protein 11-like
NC_027313.1,41344677,P1K,-24.3,2.8E-12,106569609,LOC106569609,protein-lysine 6-oxidase-like
NC_027318.1,6934205,Flanks,26.26,2.8E-12,106578360,nhlrc2,NHL repeat containing 2
NC_027326.1,6226504,Intron,-21.08,2.8E-12,106588503,LOC106588503,sterile alpha motif domain-containing protein 12-like
NC_027308.1,60158291,Exon,-22.72,2.9E-12,106611645,LOC106611645,"beta-1,4-galactosyltransferase 1-like"
NC_027309.1,73981224,Intron,20.81,3.0E-12,106560972,LOC106560972,protein kinase C-binding protein NELL2-like
NC_027304.1,21328673,Exon,20.16,3.0E-12,106604453,protein diaphanous homolog 2-like,protein diaphanous homolog 2-like
NC_027317.1,65446748,Exon,-25.83,3.0E-12,106578054,LOC106578054,NHS-like protein 2
NC_027308.1,4144566,Intron,-25.35,3.1E-12,106610611,GTP cyclohydrolase 1,GTP cyclohydrolase 1
NC_027307.1,25074423,Intron,26.97,3.1E-12,106610532,LOC106610532,protogenin B-like
NC_027303.1,33199803,Intron,-21.65,3.2E-12,106602953,LOC106602953,5-hydroxytryptamine receptor 2A-like
NC_027323.1,11911078,Intron,20.59,3.2E-12,106585089,zdhhc8,zinc finger DHHC-type containing 8
NC_027302.1,60623344,Intron,20.55,3.4E-12,106601028,LOC106601028,polymerase I and transcript release factor-like
NC_027310.1,57678499,Flanks,-31.39,3.4E-12,106563039,LOC106563039,homeobox protein orthopedia B-like
NC_027300.1,118275096,Intron,-29.1,3.4E-12,106563747,LOC106563747,LMBR1 domain-containing protein 2-B-like
NC_027321.1,45976126,Intron,24.97,3.5E-12,106583586,LOC106583586,plexin-A1-like
NC_027303.1,8998551,P1K,-23.8,3.5E-12,101448031,LOC101448031,interleukin-15
NC_027300.1,58507090,Intron,25.33,3.5E-12,106607058,LOC106607058,sodium/potassium/calcium exchanger 3-like
NC_027317.1,56808310,Intron,26.85,3.7E-12,106577785,LOC106577785,tyrosine-protein kinase SRK2-like
NC_027308.1,8206489,Intron,-21.32,3.7E-12,100196032,pacrg,parkin coregulated
NC_027317.1,65930246,P6K,-20.25,3.7E-12,106578072,cct7,chaperonin containing TCP1 subunit 7
NC_027309.1,94393368,Intron,21.7,4.1E-12,100196824,LOC100196824,"inositol 1,4,5-trisphosphate receptor type 2"
NC_027313.1,1558290,Intron,-26.55,4.1E-12,106568627,lrrc6,leucine rich repeat containing 6
NC_027312.1,74067465,Flanks,-24.72,4.1E-12,106567961,ints2,integrator complex subunit 2
NC_027300.1,28407578,Intron,21.43,4.2E-12,106599624,LOC106599624,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1-like"
NC_027306.1,55959945,Intron,24.32,4.2E-12,106609762,plexin-A4-like,plexin-A4-like
NC_027311.1,11962617,Intron,21.46,4.3E-12,106564442,LOC106564442,protein phosphatase 1 regulatory subunit 29-like
NC_027317.1,48064997,Intron,-31.25,4.3E-12,106577560,LOC106577560,phospholipid scramblase 2-like
NC_027318.1,26764347,Exon,-25.24,4.3E-12,106578606,LOC106578606,homeobox protein engrailed-2a-like
NC_027302.1,64972084,P6K,20.16,4.4E-12,106601209,LOC106601209,activating transcription factor 7-interacting protein 1-like
NC_027311.1,4578657,Flanks,22.59,4.5E-12,106564156,LOC106564156,peptidyl-prolyl cis-trans isomerase NIMA-interacting 1-like
NC_027313.1,7860269,Flanks,-22.95,4.7E-12,106568699,LOC106568699,ATP-dependent zinc metalloprotease YME1L1-like
NC_027303.1,21580352,Intron,-32.77,4.7E-12,106602757,ctnna2,catenin alpha 2
NC_027323.1,15867680,Flanks,-24.01,4.7E-12,106584989,LOC106584989,uncharacterized LOC106584989
NC_027305.1,41577179,Intron,-23.94,4.7E-12,106607474,LOC106607474,neurabin-2-like
NC_027316.1,40330345,P6K,20.04,4.8E-12,106576163,ttll12,tubulin tyrosine ligase like 12
NC_027302.1,47747353,Exon,21.88,4.8E-12,106600618,LOC106600618,BEN domain-containing protein 4-like
NC_027309.1,77932188,Intron,25.84,4.8E-12,106560870,LOC106560870,cadherin-13-like
NC_027319.1,12561649,Intron,-23.62,4.8E-12,106580126,ntng2,netrin G2
NC_027318.1,18497026,Intron,20.15,4.9E-12,106578549,LOC106578549,MAGUK p55 subfamily member 7-like
NC_027312.1,60132752,Intron,-31.56,4.9E-12,106567565,LOC106567565,rho guanine nucleotide exchange factor 12-like
NC_027308.1,37456064,Flanks,24.91,4.9E-12,106611271,LOC106611271,homeobox protein goosecoid-like
NC_027325.1,20781098,P1K,26.66,5.1E-12,106587341,LOC106587341,protein FAM63B-like
NC_027314.1,76078502,Intron,27.23,5.1E-12,106572008,LOC106572008,anoctamin-7-like
NC_027321.1,11064415,P6K,27.92,5.2E-12,106582764,epha2,EPH receptor A2
NC_027307.1,1502623,Intron,-20.76,5.3E-12,106609914,sorbin and SH3 domain-containing protein 2-like,sorbin and SH3 domain-containing protein 2-like
NC_027308.1,13445867,Exon,-24.73,5.3E-12,106610818,LOC106610818,keratinocyte-associated protein 3-like
NC_027318.1,32542763,Intron,-24.7,5.6E-12,106578734,LOC106578734,cadherin-7-like
NC_027312.1,7705156,Flanks,31.68,5.7E-12,106566448,LOC106566448,neurotensin receptor type 1-like
NC_027311.1,46277286,Flanks,-21.86,5.7E-12,101448010,BTG2 protein,BTG2 protein
NC_027325.1,13613219,Exon,20.7,5.7E-12,106587291,LOC106587291,phosphorylase b kinase regulatory subunit beta-like
NC_027300.1,124730443,Flanks,-28.06,5.8E-12,106565473,LOC106565473,"glutamate receptor ionotropic, NMDA 1-like"
NC_027314.1,84458059,Flanks,20.91,5.8E-12,106572538,"calcium-binding and coiled-coil domain-containing protein 1-like, transcript variant X1",calcium-binding and coiled-coil domain-containing protein 1-like
NC_027308.1,12725199,Intron,-23.68,5.9E-12,106610737,spata17,spermatogenesis associated 17
NC_027328.1,13918834,Intron,-20.61,6.0E-12,106590184,LOC106590184,transmembrane protein 108-like
NC_027326.1,16163566,Intron,21.4,6.0E-12,106588584,LOC106588584,partitioning defective 6 homolog gamma-like
NC_027310.1,10375812,Flanks,-22.12,6.1E-12,106561979,LOC106561979,uncharacterized protein KIAA0754-like
NC_027302.1,31102695,Intron,-23.71,6.2E-12,106599824,LOC106599824,"arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3-like"
NC_027318.1,35784699,Flanks,-23.31,6.4E-12,106578783,"rhodopsin, GQ-coupled-like","rhodopsin, GQ-coupled-like"
NC_027324.1,15245542,Intron,21.79,6.4E-12,106586249,LOC106586249,"alkyldihydroxyacetonephosphate synthase, peroxisomal-like"
NC_027311.1,18901681,Intron,23.72,6.5E-12,106564689,LOC106564689,VPS10 domain-containing receptor SorCS1-like
NC_027310.1,52641275,Intron,-20.95,6.6E-12,106562962,LOC106562962,collagen alpha-1(V) chain-like
NC_027326.1,13691925,Intron,-36.02,6.6E-12,106588253,LOC106588253,3-hydroxybutyrate dehydrogenase type 2-like
NC_027318.1,39337633,Intron,-27.19,6.7E-12,106578856,LOC106578856,germ cell-specific gene 1-like protein
NC_027321.1,57446414,Intron,-20.14,6.7E-12,106583737,LOC106583737,protein NLRC3-like
NC_027314.1,34933800,P6K,-28.15,6.8E-12,106571418,pex3,peroxisomal biogenesis factor 3
NC_027309.1,94107928,Intron,-28.83,6.8E-12,106561431,LOC106561431,uncharacterized LOC106561431
NC_027309.1,96179620,Intron,-21.25,6.9E-12,106561392,LOC106561392,homeodomain-interacting protein kinase 2-like
NC_027310.1,50711198,Intron,24.64,6.9E-12,106562935,LOC106562935,electrogenic sodium bicarbonate cotransporter 1-like
NC_027318.1,48108880,P6K,28.72,7.0E-12,106579008,LOC106579008,transcription factor Sox-9-B-like
NC_027307.1,1357808,Flanks,-21.12,7.1E-12,106609867,LOC106609867,lecithin retinol acyltransferase-like
NC_027304.1,15452825,Intron,-23.12,7.1E-12,106604398,LOC106604398,"pro-neuregulin-2, membrane-bound isoform-like"
NC_027304.1,24051239,Intron,20.05,7.2E-12,106604539,LOC106604539,prominin-1-A-like
NC_027328.1,17783732,P6K,20.92,7.4E-12,106590294,LOC106590294,uncharacterized LOC106590294
NC_027308.1,59526683,P6K,20.81,7.5E-12,106611632,LOC106611632,homeodomain-only protein-like
NC_027313.1,33959689,Flanks,-22.77,7.5E-12,106569387,LOC106569387,zinc finger and SCAN domain-containing protein 31-like
NC_027312.1,86420941,Flanks,-24.82,8.0E-12,106568229,LOC106568229,leucine-rich repeat-containing protein 75B-like
NC_027318.1,39835449,Intron,20.07,8.1E-12,106578852,LOC106578852,myocardin-like
NC_027312.1,56021228,Intron,-20.18,8.1E-12,106567535,LOC106567535,phosphatidylinositol-binding clathrin assembly protein-like
NC_027309.1,13459788,P6K,23.76,8.1E-12,106613590,LOC106613590,diphthine methyl ester synthase-like
NC_027309.1,11898772,P6K,-26.16,8.1E-12,106613556,LOC106613556,FYVE and coiled-coil domain-containing protein 1-like
NC_027319.1,47979628,Intron,-20.66,8.4E-12,106580806,LOC106580806,limbic system-associated membrane protein-like
NC_027300.1,7812518,Intron,-20.72,8.4E-12,106608927,LOC106608927,echinoderm microtubule-associated protein-like 1
NC_027320.1,32103739,Intron,-22.75,8.5E-12,106582188,LOC106582188,ephrin type-A receptor 6-like
NC_027318.1,51861929,Intron,-20.27,8.7E-12,100195799,dlx3b,distal-less homeobox gene 3b
NC_027319.1,2409388,Flanks,24.61,8.7E-12,106579806,LOC106579806,calcium-binding protein 7-like
NC_027319.1,19954466,Intron,22.6,8.8E-12,106579924,LOC106579924,rasGAP-activating-like protein 1
NC_027318.1,701045,Intron,-20.04,8.9E-12,106578257,LOC106578257,rhomboid-related protein 1-like
NC_027318.1,30039321,Intron,-21.81,8.9E-12,106578691,LOC106578691,delta-type opioid receptor-like
NC_027323.1,4637350,Intron,24.57,8.9E-12,106585220,LOC106585220,ubiquitin-associated domain-containing protein 1-like
NC_027328.1,17612445,Intron,-28.93,9.0E-12,106590302,LOC106590302,abl interactor 1
NC_027306.1,10194048,P6K,28.0,9.0E-12,106608563,LOC106608563,RAS guanyl-releasing protein 2-like
NC_027309.1,20290019,P6K,25.56,9.2E-12,106613778,LOC106613778,leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 3
NC_027308.1,74940535,Intron,23.71,9.3E-12,106612014,enpp6,ectonucleotide pyrophosphatase/phosphodiesterase 6
NC_027326.1,9142436,Exon,30.52,9.3E-12,106588427,LOC106588427,zinc finger protein 227-like
NC_027312.1,36278303,Flanks,-23.29,9.3E-12,106567090,LOC106567090,tubulin alpha chain
NC_027313.1,48944452,Flanks,26.25,9.4E-12,106569797,"sodium channel protein type 4 subunit alpha-like, transcript variant X1",sodium channel protein type 4 subunit alpha-like
NC_027319.1,54770468,Intron,21.73,9.6E-12,106581007,LOC106581007,short transient receptor potential channel 4-like
NC_027323.1,15397206,Intron,25.11,9.9E-12,106585006,LOC106585006,transforming acidic coiled-coil-containing protein 1-like
NC_027312.1,7705149,Flanks,32.41,1.0E-11,106566448,LOC106566448,neurotensin receptor type 1-like
NC_027305.1,67987442,Flanks,-28.43,1.0E-11,106608035,LOC106608035,protein EFR3 homolog B
NC_027314.1,22767009,P6K,20.73,1.0E-11,106571165,LOC106571165,single-minded homolog 1-A-like
NC_027324.1,40706762,Intron,-20.43,1.0E-11,106586792,LOC106586792,norrin-like
NC_027319.1,56441868,Intron,23.98,1.0E-11,106581044,LOC106581044,TLC domain-containing protein 2-like
NC_027309.1,92369783,P1K,29.37,1.1E-11,106561301,LOC106561301,alpha-mannosidase 2x-like
NC_027303.1,62313182,Intron,-22.13,1.1E-11,106603713,LOC106603713,unconventional myosin-VIIa-like
NC_027323.1,12681149,Intron,24.87,1.1E-11,106585080,LOC106585080,polypeptide N-acetylgalactosaminyltransferase 9
NC_027303.1,49588140,Intron,-20.25,1.1E-11,106603525,LOC106603525,coxsackievirus and adenovirus receptor homolog
NC_027306.1,26499464,Intron,25.76,1.1E-11,106609032,LOC106609032,protein Shroom4-like
NC_027321.1,1329852,Intron,-25.73,1.1E-11,106582631,LOC106582631,receptor-type tyrosine-protein phosphatase T-like
NC_027317.1,20477698,Flanks,-25.05,1.1E-11,106577043,LOC106577043,homeobox protein HMX2-like
NC_027323.1,2051436,Intron,23.44,1.1E-11,106584909,hspb8,heat shock protein family B (small) member 8
NC_027321.1,4279726,P6K,-21.07,1.2E-11,106582662,LOC106582662,uncharacterized LOC106582662
NC_027313.1,49644119,Intron,-28.89,1.2E-11,106569814,LOC106569814,guanine nucleotide exchange factor VAV3-like
NC_027317.1,11378333,Intron,22.11,1.2E-11,106576737,qki,"QKI, KH domain containing RNA binding"
NC_027327.1,20280094,Exon,-29.43,1.2E-11,106589671,LOC106589671,uncharacterized LOC106589671
NC_027322.1,28504101,Intron,27.44,1.2E-11,100195886,EPH receptor B1,EPH receptor B1
NC_027306.1,32993633,Exon,21.44,1.2E-11,106609127,LOC106609127,flocculation protein FLO11-like
NC_027315.1,78180025,Flanks,25.79,1.2E-11,106574786,LOC106574786,IQ and AAA domain-containing protein 1-like
NC_027302.1,11029652,P6K,20.37,1.3E-11,106598820,b3gnt5,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5"
NC_027312.1,20024847,Intron,-20.97,1.3E-11,106566735,cdh4,cadherin 4
NC_027300.1,54997912,Intron,-22.51,1.3E-11,106606127,LOC106606127,bone morphogenetic protein receptor type-1A-like
NC_027328.1,10430766,Intron,30.69,1.3E-11,106590111,LOC106590111,disks large-associated protein 1-like
NC_027327.1,6819638,Intron,24.33,1.3E-11,106589385,LOC106589385,monocarboxylate transporter 12-B-like
NC_027300.1,51954910,Exon,-24.02,1.3E-11,106605046,pwwp2b,PWWP domain containing 2B
NC_027309.1,103900871,Intron,24.85,1.3E-11,106561561,LOC106561561,solute carrier family 23 member 2-like
NC_027308.1,123953852,Intron,35.1,1.3E-11,106613131,LOC106613131,2-phosphoxylose phosphatase 1-like
NC_027323.1,21224203,Intron,31.67,1.3E-11,106585546,LOC106585546,synapsin-1-like
NC_027300.1,129407975,P6K,28.18,1.3E-11,106566689,LOC106566689,MAM domain-containing protein 2-like
NC_027309.1,20058227,Intron,-26.92,1.4E-11,106613773,LOC106613773,zinc finger and BTB domain-containing protein 7A-like
NC_027301.1,23144124,P6K,-23.47,1.4E-11,106581105,LOC106581105,SWI/SNF complex subunit SMARCC1-like
NW_012352329.1,6783,Flanks,-20.26,1.4E-11,106594280,solute carrier family 35 member G2-like,solute carrier family 35 member G2-like
NC_027312.1,85533652,Exon,21.44,1.4E-11,106568103,LOC106568103,protocadherin alpha-8-like
NC_027313.1,37106775,Exon,-24.23,1.4E-11,106569500,LOC106569500,neurabin-1-like
NC_027308.1,4825417,Intron,-20.3,1.5E-11,106610639,LOC106610639,potassium voltage-gated channel subfamily S member 3-like
NC_027302.1,38608842,P6K,-21.54,1.5E-11,106599990,LOC106599990,leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 3
NC_027319.1,49948837,Intron,-20.83,1.5E-11,106580857,eif3k,eukaryotic translation initiation factor 3 subunit K
NC_027321.1,51565642,Intron,-21.58,1.6E-11,106583682,LOC106583682,solute carrier family 12 member 5-like
NC_027326.1,7838866,Intron,-21.43,1.6E-11,106588487,LOC106588487,cyclin-dependent kinase-like 5
NC_027300.1,114734834,Flanks,-26.97,1.6E-11,106562392,LOC106562392,kinesin-like protein KIF2A
NC_027309.1,27770281,P6K,25.77,1.6E-11,106614022,LOC106614022,uncharacterized LOC106614022
NC_027318.1,26764337,Exon,-24.25,1.6E-11,106578606,LOC106578606,homeobox protein engrailed-2a-like
NC_027301.1,43855882,Flanks,21.38,1.6E-11,106585555,LOC106585555,glial fibrillary acidic protein-like
NC_027302.1,22968686,Intron,-24.13,1.6E-11,106599379,LOC106599379,sodium- and chloride-dependent glycine transporter 1-like
NC_027308.1,53053991,Exon,-22.21,1.6E-11,106611539,LOC106611539,LIM and calponin homology domains-containing protein 1-like
NC_027300.1,41727061,Exon,21.28,1.7E-11,106603413,LOC106603413,metabotropic glutamate receptor 1-like
NC_027303.1,34026024,Intron,-27.14,1.7E-11,106602987,LOC106602987,neurexin-2-like
NC_027312.1,80436399,P6K,-24.43,1.7E-11,106568033,LOC106568033,type-2 angiotensin II receptor-like
NC_027304.1,39976451,Intron,20.53,1.7E-11,106604930,LOC106604930,5-hydroxytryptamine receptor 4-like
NC_027328.1,1743636,Flanks,21.42,1.7E-11,106590026,LOC106590026,ras-related protein Rab-18-like
NC_027323.1,24775669,Flanks,-24.99,1.8E-11,106585462,LOC106585462,protein GUCD1-like
NC_027316.1,38580549,Intron,-26.23,1.8E-11,106576112,cog5,component of oligomeric golgi complex 5
NC_027314.1,67629004,Intron,-27.21,1.8E-11,106572187,LOC106572187,tyrosine-protein phosphatase non-receptor type 11-like
NC_027314.1,52235123,Exon,-27.53,1.8E-11,106571831,samd5,sterile alpha motif domain containing 5
NC_027301.1,26672421,Intron,24.54,1.8E-11,106582353,LOC106582353,uncharacterized LOC106582353
NC_027315.1,1187782,Intron,31.01,1.9E-11,106573025,LOC106573025,CD82 antigen-like
NC_027313.1,56809197,Intron,23.76,1.9E-11,106570033,kiaa0319l,KIAA0319 like
NC_027314.1,79680584,Intron,-21.11,1.9E-11,106572369,LOC106572369,metabotropic glutamate receptor 4-like
NC_027324.1,22018079,Intron,25.51,2.0E-11,106586397,LOC106586397,vesicle-trafficking protein SEC22a-like
NC_027304.1,61904808,Intron,-26.59,2.0E-11,106605492,LOC106605492,"glutamate receptor ionotropic, kainate 2-like"
NC_027310.1,44647745,P6K,-25.64,2.0E-11,106562827,gstt2b,glutathione S-transferase theta 2B
NC_027310.1,11742689,Intron,-21.58,2.1E-11,106561991,LOC106561991,A disintegrin and metalloproteinase with thrombospondin motifs 18-like
NC_027318.1,48353670,Intron,30.21,2.1E-11,106579012,LOC106579012,zinc transporter ZIP11-like
NW_012349487.1,4761,Flanks,-26.21,2.1E-11,100196386,PEST proteolytic signal containing nuclear protein,PEST proteolytic signal containing nuclear protein
NC_027313.1,8052357,P6K,-29.38,2.1E-11,106568706,LOC106568706,neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter 2-like
NC_027311.1,27481085,Flanks,-24.57,2.1E-11,106564825,LOC106564825,striatin-like
NC_027308.1,94101653,P6K,-25.88,2.1E-11,100195625,gemin7,gem nuclear organelle associated protein 7
NC_027319.1,47539242,Intron,21.76,2.1E-11,106580804,LOC106580804,immunoglobulin superfamily member 11-like
NC_027323.1,15726977,Intron,24.0,2.2E-11,106584991,LOC106584991,protein phosphatase Slingshot homolog 1-like
NC_027300.1,31185685,Flanks,-24.57,2.2E-11,106601433,fam98b,family with sequence similarity 98 member B
NC_027314.1,42320501,Intron,30.44,2.2E-11,106571674,LOC106571674,potassium channel subfamily K member 13-like
NC_027303.1,23699308,Flanks,33.62,2.3E-11,106602730,map9,microtubule associated protein 9
NC_027313.1,11507062,Flanks,-24.45,2.3E-11,106568985,LOC106568985,probable ATP-dependent DNA helicase HFM1
NC_027315.1,60237040,Intron,25.95,2.3E-11,106574338,LOC106574338,neural cell adhesion molecule 2-like
NC_027309.1,49397388,Intron,-22.72,2.3E-11,106560610,lmo4,LIM domain only 4
